index_col;age;job;education;default;contact;month;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y;M1;M2;KNeighbors;Quadratic;MLPClass;AdaBoost;forest;naive_by;prediction;compareOrigin
2923;34;1;3;0;0;5;4;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
17127;40;10;4;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
26020;33;1;4;0;1;11;2;999;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;1;0;0;1;2;No-Yes
11097;36;9;3;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
36289;27;1;4;0;1;6;2;999;0;2;-2.9;92.963;-40.8;1.266;5076.2;0;1;0;1;1;1;1;1;1;6;No-Yes
10981;41;10;4;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.962;5228.1;1;0;1;0;0;0;0;0;0;0;Yes-No
15769;41;10;3;0;0;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;0;1;0;0;0;0;0;1;No-Yes
31093;46;1;3;2;1;5;1;999;1;1;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
1363;25;10;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
18165;34;7;4;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;1;0;0;0;1;0;2;No-Yes
3504;42;10;3;0;0;5;6;999;0;2;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
18703;42;1;4;0;1;7;25;999;0;2;1.4;93.91799999999999;-42.7;4.968;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
37547;43;5;3;0;1;8;1;6;2;1;-2.9;92.20100000000001;-31.4;0.8690000000000001;5076.2;0;1;0;1;1;1;1;1;1;6;No-Yes
13792;42;2;3;0;1;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;1;1;0;0;0;0;0;0;0;0;Yes-No
34869;23;1;3;0;1;5;4;999;1;1;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;0;1;0;0;1;0;0;1;2;No-Yes
15441;49;11;4;0;1;7;5;999;0;2;1.4;93.91799999999999;-42.7;4.957;5228.1;0;0;0;1;0;0;0;0;0;1;No-Yes
16636;36;2;3;0;1;7;4;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
5503;43;8;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
36931;37;3;4;0;1;6;1;999;0;2;-2.9;92.963;-40.8;1.099;5076.2;0;1;0;1;1;1;1;1;1;6;No-Yes
17260;39;7;4;0;1;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
18044;34;10;4;2;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
22339;40;5;4;0;1;8;6;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
22485;33;11;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
34221;29;2;3;2;0;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;1;0;0;0;1;0;0;0;1;No-Yes
36555;54;1;4;0;1;6;2;999;0;2;-2.9;92.963;-40.8;1.26;5076.2;0;1;0;1;1;1;1;1;1;6;No-Yes
22800;35;10;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
34941;41;2;2;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
29333;40;2;2;0;1;4;2;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;1;0;1;0;1;1;0;1;4;No-Yes
25498;31;1;4;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;1;1;0;0;0;2;No-Yes
31055;38;10;4;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
32945;36;1;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;1;0;1;0;1;0;0;1;3;No-Yes
28624;41;8;3;0;1;4;2;999;0;2;-1.8;93.075;-47.1;1.415;5099.1;1;0;1;1;1;1;1;1;1;6;Yes-Yes
5166;36;10;4;2;0;5;4;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
39607;52;1;4;0;1;5;1;3;2;3;-1.8;93.876;-40.0;0.677;5008.7;1;1;0;1;1;1;1;1;1;6;Yes-Yes
5071;35;1;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
34900;31;2;2;2;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;0;1;1;0;1;0;0;0;2;No-Yes
26163;33;1;4;0;1;11;7;999;0;2;-0.1;93.2;-42.0;4.12;5195.8;0;1;0;0;0;0;0;0;0;0;No-No
36379;47;5;3;0;1;6;1;999;0;2;-2.9;92.963;-40.8;1.262;5076.2;0;1;0;0;1;1;1;1;1;5;No-Yes
5932;39;2;3;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
9739;41;7;3;0;0;6;4;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
6596;33;2;2;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
28531;67;6;4;0;0;4;2;999;0;2;-1.8;93.075;-47.1;1.415;5099.1;0;1;0;1;0;1;0;0;1;3;No-Yes
24418;36;5;4;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.191;5195.8;0;1;0;0;1;1;0;0;0;2;No-Yes
6003;40;2;2;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
5324;39;2;4;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;1;0;0;0;0;0;1;No-Yes
38015;69;6;3;0;1;9;1;5;1;3;-3.4;92.37899999999999;-29.8;0.7809999999999999;5017.5;0;1;0;1;1;1;1;1;1;6;No-Yes
40270;52;1;4;0;1;7;2;6;1;3;-1.7;94.215;-40.3;0.893;4991.6;0;1;0;1;1;1;1;1;1;6;No-Yes
22708;39;1;4;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
25540;32;5;4;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;1;0;0;0;1;No-Yes
605;32;1;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
22345;30;10;4;0;1;8;4;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
9403;36;1;3;0;0;6;4;999;0;2;1.4;94.465;-41.8;4.967;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
12558;41;3;2;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
38196;41;10;4;0;1;10;2;999;0;2;-3.4;92.431;-26.9;0.7440000000000001;5017.5;0;1;0;1;1;1;1;0;1;5;No-Yes
34623;27;1;3;0;1;5;7;999;1;1;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;1;1;0;1;0;0;1;3;No-Yes
15709;36;2;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;1;0;1;0;0;0;1;0;2;No-Yes
11997;28;8;3;0;0;6;2;999;0;2;1.4;94.465;-41.8;4.955;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
26191;29;11;2;2;1;11;6;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;1;0;0;0;0;0;0;0;0;No-No
17339;50;5;4;0;1;7;6;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
12738;25;8;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
11158;53;1;3;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
37988;28;8;4;0;1;9;1;999;0;2;-3.4;92.37899999999999;-29.8;0.797;5017.5;0;0;1;1;1;1;1;1;1;6;No-Yes
10150;46;3;4;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.958;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
6606;33;2;2;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;1;1;0;0;0;0;0;0;0;0;Yes-No
16902;40;2;4;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;0;1;0;0;0;1;No-Yes
25693;29;8;3;0;1;11;1;999;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;1;0;0;1;2;No-Yes
18018;39;1;3;0;0;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
8315;38;2;2;2;0;6;3;999;0;2;1.4;94.465;-41.8;4.864;5228.1;1;1;0;0;0;0;0;0;0;0;Yes-No
26790;41;2;2;0;1;11;3;999;1;1;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;1;0;1;0;1;0;0;1;3;No-Yes
7563;42;10;4;2;0;5;3;999;0;2;1.1;93.994;-36.4;4.864;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
25815;33;1;3;0;0;11;4;999;0;2;-0.1;93.2;-42.0;4.12;5195.8;0;0;0;0;0;0;0;0;0;0;No-No
29863;56;6;4;0;1;4;3;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;0;0;1;0;1;1;1;1;5;No-Yes
22939;43;10;4;2;1;8;4;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
1473;60;3;2;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
18749;27;1;3;0;1;7;20;999;0;2;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
3937;36;10;4;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
25226;54;1;4;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;0;0;0;1;0;0;0;1;No-Yes
34189;21;9;3;0;1;5;3;999;1;1;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;1;1;0;1;0;1;1;4;No-Yes
17144;35;5;4;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
26613;31;1;4;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;0;1;0;0;0;1;No-Yes
20685;35;10;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;0;1;0;0;1;0;0;0;1;No-Yes
29838;46;8;3;2;1;4;2;999;1;1;-1.8;93.075;-47.1;1.405;5099.1;0;0;0;1;0;1;0;0;1;3;No-Yes
6724;33;8;2;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;1;0;0;0;0;0;1;No-Yes
9415;40;10;3;0;0;6;4;999;0;2;1.4;94.465;-41.8;4.967;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
18447;50;10;3;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.968;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
8434;33;2;3;0;0;6;2;999;0;2;1.4;94.465;-41.8;4.864;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
38575;55;6;3;0;1;10;2;7;1;3;-3.4;92.431;-26.9;0.722;5017.5;1;1;0;1;1;1;1;1;1;6;Yes-Yes
26225;29;10;4;0;1;11;1;999;1;1;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;1;0;1;0;1;0;0;1;3;No-Yes
24761;47;11;3;0;1;11;1;999;1;1;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;1;0;0;1;1;0;0;1;3;No-Yes
31483;35;10;4;0;1;5;4;999;0;2;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;1;0;1;0;1;0;0;1;3;No-Yes
7104;30;1;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.86;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
8145;49;8;3;2;0;6;5;999;0;2;1.4;94.465;-41.8;4.864;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
9937;36;1;4;0;0;6;17;999;0;2;1.4;94.465;-41.8;4.959;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
36169;56;6;4;0;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.27;5099.1;1;1;0;1;1;1;0;0;1;4;Yes-Yes
3751;37;5;4;0;0;5;4;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
23156;40;5;4;0;1;8;11;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
40906;33;8;4;0;1;10;1;999;3;1;-1.1;94.601;-49.5;0.977;4963.6;0;1;0;1;1;1;1;1;1;6;No-Yes
2228;37;10;3;2;0;5;3;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
9257;47;8;3;0;0;6;2;999;0;2;1.4;94.465;-41.8;4.967;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
23133;38;10;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;1;0;1;0;1;0;3;No-Yes
35594;28;11;4;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.244;5099.1;0;0;1;1;1;1;1;1;1;6;No-Yes
22212;46;11;3;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;0;0;1;0;0;0;1;No-Yes
31379;35;2;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;1;0;1;0;1;0;0;1;3;No-Yes
4547;28;7;3;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
13972;30;8;3;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
23691;33;1;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.962;5228.1;0;0;1;0;0;1;0;0;0;1;No-Yes
38444;61;5;4;0;1;10;2;999;1;1;-3.4;92.431;-26.9;0.73;5017.5;1;1;0;1;1;1;1;1;1;6;Yes-Yes
36508;33;2;4;0;1;6;1;999;0;2;-2.9;92.963;-40.8;1.26;5076.2;0;1;0;1;1;1;1;0;1;5;No-Yes
37703;40;1;3;0;1;8;2;999;1;1;-2.9;92.20100000000001;-31.4;0.851;5076.2;0;0;0;1;1;1;1;1;1;6;No-Yes
33230;33;2;2;0;1;5;8;999;0;2;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;0;1;0;0;1;0;0;0;1;No-Yes
22712;35;1;4;0;1;8;4;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
1141;45;2;3;2;0;5;3;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
8111;57;4;4;0;0;6;3;999;0;2;1.4;94.465;-41.8;4.865;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
8003;44;2;2;2;0;6;5;999;0;2;1.4;94.465;-41.8;4.865;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
38261;45;2;3;0;1;10;1;999;2;1;-3.4;92.431;-26.9;0.742;5017.5;0;0;1;1;1;1;1;0;1;5;No-Yes
23297;57;2;2;2;1;8;1;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
26572;37;5;4;0;1;11;4;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;0;0;0;1;0;0;0;1;No-Yes
39383;27;1;4;0;1;3;1;999;2;1;-1.8;93.369;-34.8;0.635;5008.7;0;0;1;1;1;1;1;1;1;6;No-Yes
38410;88;6;2;0;1;10;1;999;0;2;-3.4;92.431;-26.9;0.735;5017.5;0;0;0;1;1;1;1;0;1;5;No-Yes
13575;54;11;4;2;0;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
16947;56;5;4;2;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
21619;36;1;4;2;1;8;3;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
1038;58;4;2;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
37473;39;1;3;0;1;8;2;4;1;3;-2.9;92.20100000000001;-31.4;0.873;5076.2;1;1;0;1;1;1;1;1;1;6;Yes-Yes
36265;32;10;4;0;1;6;1;999;0;2;-2.9;92.963;-40.8;1.266;5076.2;1;0;1;1;1;1;1;1;1;6;Yes-Yes
3860;31;5;3;0;0;5;7;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
31024;31;1;4;0;0;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;0;0;1;0;1;0;0;1;3;No-Yes
21455;33;10;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;0;1;0;0;0;1;No-Yes
24663;52;3;4;2;1;11;2;999;0;2;-0.1;93.2;-42.0;4.191;5195.8;0;0;1;1;0;1;0;0;0;2;No-Yes
5207;51;2;2;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
18844;36;1;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.97;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
22508;48;2;3;0;0;8;2;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
25953;30;2;3;0;1;11;2;999;1;1;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;0;0;1;0;0;1;2;No-Yes
11030;29;2;4;0;0;6;3;999;0;2;1.4;94.465;-41.8;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
29977;78;6;2;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;1;1;0;1;1;1;1;0;1;5;Yes-Yes
26371;30;1;4;0;1;11;1;999;1;1;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;0;1;0;0;1;2;No-Yes
26332;29;4;3;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;1;0;0;0;1;0;0;0;1;No-Yes
6530;38;10;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;1;No-Yes
1412;31;10;4;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
31512;48;2;2;2;0;5;6;999;0;2;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;1;0;0;0;1;0;0;0;1;No-Yes
20679;31;1;3;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
30115;23;5;4;0;1;4;2;999;0;2;-1.8;93.075;-47.1;1.3840000000000001;5099.1;0;0;1;1;1;1;1;1;1;6;No-Yes
38393;33;1;4;0;1;10;2;6;1;3;-3.4;92.431;-26.9;0.737;5017.5;1;1;0;1;1;1;1;1;1;6;Yes-Yes
17723;53;2;2;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;1;0;0;0;0;0;0;0;0;0;Yes-No
4616;39;8;3;0;0;5;4;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
33716;38;1;4;0;1;5;1;999;1;1;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
26449;34;5;4;0;0;11;1;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;1;0;1;0;1;0;0;0;2;No-Yes
2523;35;1;3;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
39718;24;11;3;0;1;5;2;999;0;2;-1.8;93.876;-40.0;0.6970000000000001;5008.7;1;0;1;1;1;1;1;1;1;6;Yes-Yes
31580;40;2;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;1;0;1;0;1;0;0;1;3;No-Yes
30336;28;1;4;0;1;4;1;2;2;3;-1.8;93.075;-47.1;1.365;5099.1;1;1;0;1;1;1;1;1;1;6;Yes-Yes
41172;31;1;4;0;1;11;1;999;0;2;-1.1;94.76700000000001;-50.8;1.031;4963.6;1;0;1;1;1;1;1;1;1;6;Yes-Yes
24004;46;1;3;0;0;10;1;999;0;2;-0.1;93.79799999999999;-40.4;5.045;5195.8;0;0;0;1;1;1;0;1;0;4;No-Yes
1696;49;2;2;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
25525;29;10;4;0;0;11;1;999;0;2;-0.1;93.2;-42.0;4.12;5195.8;0;0;1;1;0;1;0;0;0;2;No-Yes
32491;37;2;2;0;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;1;0;1;0;1;0;0;1;3;No-Yes
9528;56;8;2;2;0;6;1;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
37697;33;1;3;0;1;8;2;999;0;2;-2.9;92.20100000000001;-31.4;0.8540000000000001;5076.2;0;1;0;1;1;1;1;1;1;6;No-Yes
2434;34;2;3;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
22022;33;10;3;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
27152;38;2;2;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.021;5195.8;0;0;1;0;0;1;0;0;0;1;No-Yes
12553;41;3;2;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
8170;41;11;4;2;0;6;2;999;0;2;1.4;94.465;-41.8;4.864;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
20478;51;4;2;2;1;8;2;999;0;2;1.4;93.444;-36.1;4.966;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
9605;27;10;4;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
15466;50;1;3;0;1;7;4;999;0;2;1.4;93.91799999999999;-42.7;4.957;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
11349;39;10;4;0;0;6;2;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
2898;45;2;3;2;0;5;4;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
30375;34;10;4;0;1;4;6;999;0;2;-1.8;93.075;-47.1;1.365;5099.1;0;1;0;1;0;1;1;0;0;3;No-Yes
18208;30;1;3;0;1;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
9843;28;1;4;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.959;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
30000;75;6;2;0;1;4;2;999;1;1;-1.8;93.075;-47.1;1.405;5099.1;1;1;0;1;1;1;0;1;1;5;Yes-Yes
2568;30;1;3;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;0;1;1;0;0;0;0;0;1;No-Yes
5427;34;2;3;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
33186;46;3;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;1;0;0;1;1;0;0;1;3;No-Yes
32528;34;2;3;2;0;5;4;999;1;1;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;0;1;0;0;0;0;0;0;0;0;No-No
15545;24;2;3;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.957;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
10822;51;2;2;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.962;5228.1;0;0;0;1;0;0;0;0;0;1;No-Yes
27373;52;1;3;0;1;11;5;6;1;3;-0.1;93.2;-42.0;4.021;5195.8;0;1;0;1;1;1;0;0;1;4;No-Yes
26392;42;5;4;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;1;0;0;0;1;0;1;0;2;No-Yes
38588;60;6;2;2;1;10;1;999;0;2;-3.4;92.431;-26.9;0.72;5017.5;0;1;0;1;1;1;1;1;1;6;No-Yes
24836;42;7;4;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;0;0;0;0;1;0;0;0;1;No-Yes
11585;57;2;2;0;0;6;4;999;0;2;1.4;94.465;-41.8;4.959;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
33918;30;2;3;0;1;5;6;999;1;1;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;1;1;0;1;0;0;1;3;No-Yes
18244;37;3;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;0;1;0;0;0;0;0;1;No-Yes
27623;37;7;4;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.021;5195.8;0;1;0;1;0;1;0;0;0;2;No-Yes
9612;40;4;3;2;0;6;7;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
27687;36;2;3;0;1;12;1;999;0;2;-0.2;92.756;-45.9;3.3289999999999997;5176.3;0;1;0;1;1;1;1;0;1;5;No-Yes
40985;47;1;4;0;1;10;3;999;0;2;-1.1;94.601;-49.5;1.0;4963.6;1;0;1;1;1;1;1;1;1;6;Yes-Yes
406;52;8;2;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;0;1;0;0;0;0;0;1;No-Yes
