Index,ScoredDescionForest,Index (2),scoredLogistic,Index (3),ScoredBayes,Index (2) (2),scoredLocally,Index (4),Scored_Descion,Index (2) (3),Scored Labels,Index (5),D_y,ScoredAverage,prediction,failed,D_y_str,predictionStr,result
3678,0,3678,0,3678,0,3678,0,3678,0,3678,0,3678,0,0,0,0,No,No,No-No
16714,0,16714,1,16714,1,16714,1,16714,0,16714,1,16714,0,1,1,0,No,Yes,No-Yes
14170,0,14170,0,14170,0,14170,0,14170,0,14170,0,14170,0,1,1,0,No,Yes,No-Yes
8932,0,8932,0,8932,0,8932,0,8932,0,8932,0,8932,0,0,0,0,No,No,No-No
21428,0,21428,0,21428,1,21428,1,21428,0,21428,0,21428,0,0,1,0,No,Yes,No-Yes
18912,0,18912,0,18912,0,18912,0,18912,0,18912,1,18912,0,0,1,0,No,Yes,No-Yes
31388,0,31388,1,31388,1,31388,0,31388,0,31388,0,31388,0,0,1,0,No,Yes,No-Yes
21460,0,21460,0,21460,0,21460,0,21460,0,21460,0,21460,0,0,0,0,No,No,No-No
35632,1,35632,1,35632,1,35632,1,35632,1,35632,1,35632,0,1,1,0,No,Yes,No-Yes
19757,0,19757,0,19757,0,19757,1,19757,0,19757,0,19757,0,0,1,0,No,Yes,No-Yes
18845,0,18845,0,18845,0,18845,0,18845,0,18845,0,18845,0,0,0,0,No,No,No-No
33112,0,33112,0,33112,1,33112,0,33112,0,33112,0,33112,0,0,1,0,No,Yes,No-Yes
33778,0,33778,1,33778,1,33778,0,33778,0,33778,0,33778,0,1,1,0,No,Yes,No-Yes
24112,0,24112,0,24112,1,24112,0,24112,0,24112,0,24112,0,0,1,0,No,Yes,No-Yes
9196,0,9196,1,9196,1,9196,1,9196,0,9196,0,9196,0,0,1,0,No,Yes,No-Yes
37058,1,37058,1,37058,1,37058,1,37058,1,37058,1,37058,0,1,1,0,No,Yes,No-Yes
29526,0,29526,0,29526,1,29526,0,29526,0,29526,0,29526,0,0,1,0,No,Yes,No-Yes
25968,1,25968,0,25968,1,25968,1,25968,1,25968,1,25968,0,1,1,0,No,Yes,No-Yes
3361,0,3361,1,3361,0,3361,0,3361,0,3361,0,3361,0,0,1,0,No,Yes,No-Yes
11376,0,11376,1,11376,1,11376,1,11376,0,11376,1,11376,0,0,1,0,No,Yes,No-Yes
36200,1,36200,1,36200,1,36200,1,36200,1,36200,1,36200,1,1,1,0,Yes,Yes,Yes-Yes
27848,0,27848,0,27848,1,27848,1,27848,0,27848,0,27848,0,0,1,0,No,Yes,No-Yes
8402,0,8402,0,8402,0,8402,0,8402,0,8402,0,8402,0,0,0,0,No,No,No-No
16908,0,16908,0,16908,0,16908,0,16908,0,16908,0,16908,0,0,0,0,No,No,No-No
6254,0,6254,0,6254,0,6254,0,6254,0,6254,0,6254,0,0,0,0,No,No,No-No
17855,0,17855,0,17855,0,17855,0,17855,0,17855,1,17855,0,0,1,0,No,Yes,No-Yes
19323,0,19323,0,19323,0,19323,0,19323,0,19323,0,19323,0,0,0,0,No,No,No-No
20526,0,20526,0,20526,0,20526,1,20526,0,20526,0,20526,1,1,1,0,Yes,Yes,Yes-Yes
16019,1,16019,1,16019,1,16019,1,16019,1,16019,1,16019,1,0,1,0,Yes,Yes,Yes-Yes
23309,1,23309,0,23309,0,23309,0,23309,1,23309,0,23309,0,0,1,0,No,Yes,No-Yes
15490,0,15490,0,15490,0,15490,0,15490,0,15490,0,15490,0,1,1,0,No,Yes,No-Yes
34063,0,34063,1,34063,1,34063,1,34063,0,34063,1,34063,0,1,1,0,No,Yes,No-Yes
24824,1,24824,1,24824,1,24824,0,24824,1,24824,0,24824,0,1,1,0,No,Yes,No-Yes
26998,0,26998,1,26998,1,26998,0,26998,0,26998,0,26998,1,1,1,0,Yes,Yes,Yes-Yes
28600,0,28600,0,28600,1,28600,0,28600,0,28600,0,28600,0,0,1,0,No,Yes,No-Yes
27948,1,27948,1,27948,1,27948,1,27948,1,27948,1,27948,0,1,1,0,No,Yes,No-Yes
29150,0,29150,1,29150,1,29150,1,29150,0,29150,0,29150,0,1,1,0,No,Yes,No-Yes
36789,1,36789,1,36789,1,36789,1,36789,1,36789,1,36789,1,1,1,0,Yes,Yes,Yes-Yes
29972,0,29972,0,29972,1,29972,1,29972,0,29972,0,29972,0,1,1,0,No,Yes,No-Yes
32576,0,32576,0,32576,0,32576,0,32576,0,32576,0,32576,0,0,0,0,No,No,No-No
33595,1,33595,1,33595,1,33595,1,33595,1,33595,1,33595,1,0,1,0,Yes,Yes,Yes-Yes
10523,0,10523,0,10523,0,10523,0,10523,0,10523,0,10523,0,0,0,0,No,No,No-No
27670,0,27670,1,27670,1,27670,1,27670,0,27670,1,27670,0,1,1,0,No,Yes,No-Yes
33130,0,33130,0,33130,0,33130,0,33130,0,33130,0,33130,0,0,0,0,No,No,No-No
16076,0,16076,0,16076,0,16076,0,16076,0,16076,0,16076,0,0,0,0,No,No,No-No
20549,0,20549,0,20549,1,20549,1,20549,0,20549,0,20549,0,1,1,0,No,Yes,No-Yes
16338,0,16338,1,16338,1,16338,1,16338,0,16338,0,16338,0,1,1,0,No,Yes,No-Yes
4933,1,4933,1,4933,1,4933,1,4933,1,4933,0,4933,0,0,1,0,No,Yes,No-Yes
2495,1,2495,0,2495,0,2495,0,2495,1,2495,0,2495,0,0,1,0,No,Yes,No-Yes
36104,1,36104,1,36104,1,36104,1,36104,1,36104,1,36104,0,1,1,0,No,Yes,No-Yes
23648,0,23648,1,23648,1,23648,0,23648,0,23648,0,23648,0,1,1,0,No,Yes,No-Yes
21860,1,21860,0,21860,0,21860,0,21860,1,21860,0,21860,1,1,1,0,Yes,Yes,Yes-Yes
16742,1,16742,1,16742,1,16742,1,16742,1,16742,1,16742,0,1,1,0,No,Yes,No-Yes
37913,1,37913,1,37913,1,37913,1,37913,1,37913,1,37913,1,1,1,0,Yes,Yes,Yes-Yes
1650,0,1650,0,1650,0,1650,0,1650,0,1650,0,1650,0,0,0,0,No,No,No-No
4121,0,4121,0,4121,0,4121,0,4121,0,4121,0,4121,0,0,0,0,No,No,No-No
3178,1,3178,1,3178,1,3178,1,3178,1,3178,1,3178,0,0,1,0,No,Yes,No-Yes
36118,1,36118,1,36118,1,36118,1,36118,1,36118,1,36118,0,1,1,0,No,Yes,No-Yes
23442,0,23442,1,23442,1,23442,0,23442,0,23442,0,23442,0,1,1,0,No,Yes,No-Yes
19065,1,19065,0,19065,0,19065,1,19065,1,19065,1,19065,0,0,1,0,No,Yes,No-Yes
23892,0,23892,0,23892,1,23892,0,23892,0,23892,1,23892,0,0,1,0,No,Yes,No-Yes
33312,0,33312,0,33312,1,33312,0,33312,0,33312,0,33312,0,0,1,0,No,Yes,No-Yes
36284,1,36284,1,36284,1,36284,1,36284,1,36284,1,36284,0,1,1,0,No,Yes,No-Yes
33788,0,33788,1,33788,1,33788,1,33788,0,33788,1,33788,0,0,1,0,No,Yes,No-Yes
20084,0,20084,1,20084,1,20084,1,20084,0,20084,0,20084,0,0,1,0,No,Yes,No-Yes
26,0,26,0,26,0,26,0,26,0,26,0,26,0,0,0,0,No,No,No-No
12767,1,12767,0,12767,0,12767,0,12767,1,12767,0,12767,0,1,1,0,No,Yes,No-Yes
13038,0,13038,0,13038,0,13038,0,13038,0,13038,0,13038,0,0,0,0,No,No,No-No
26689,0,26689,1,26689,1,26689,1,26689,0,26689,0,26689,0,1,1,0,No,Yes,No-Yes
31780,0,31780,0,31780,1,31780,1,31780,0,31780,0,31780,0,0,1,0,No,Yes,No-Yes
29913,0,29913,1,29913,1,29913,0,29913,0,29913,0,29913,0,0,1,0,No,Yes,No-Yes
33560,0,33560,1,33560,1,33560,0,33560,0,33560,0,33560,0,0,1,0,No,Yes,No-Yes
31367,0,31367,1,31367,1,31367,1,31367,0,31367,0,31367,0,0,1,0,No,Yes,No-Yes
7347,0,7347,0,7347,0,7347,0,7347,0,7347,1,7347,0,0,1,0,No,Yes,No-Yes
17076,1,17076,0,17076,0,17076,1,17076,1,17076,1,17076,0,1,1,0,No,Yes,No-Yes
32619,0,32619,1,32619,1,32619,1,32619,0,32619,0,32619,0,1,1,0,No,Yes,No-Yes
17741,0,17741,1,17741,1,17741,1,17741,0,17741,1,17741,0,0,1,0,No,Yes,No-Yes
22964,0,22964,0,22964,1,22964,0,22964,0,22964,0,22964,0,0,1,0,No,Yes,No-Yes
28933,0,28933,1,28933,1,28933,1,28933,0,28933,1,28933,0,0,1,0,No,Yes,No-Yes
8296,0,8296,0,8296,0,8296,0,8296,0,8296,0,8296,0,0,0,0,No,No,No-No
20841,0,20841,0,20841,0,20841,0,20841,0,20841,0,20841,0,1,1,0,No,Yes,No-Yes
22625,0,22625,0,22625,1,22625,0,22625,0,22625,0,22625,0,1,1,0,No,Yes,No-Yes
13569,0,13569,1,13569,1,13569,1,13569,0,13569,0,13569,0,1,1,0,No,Yes,No-Yes
9464,0,9464,0,9464,0,9464,0,9464,0,9464,0,9464,0,0,0,0,No,No,No-No
28444,1,28444,0,28444,1,28444,1,28444,1,28444,0,28444,1,1,1,0,Yes,Yes,Yes-Yes
26259,0,26259,1,26259,1,26259,1,26259,0,26259,1,26259,0,1,1,0,No,Yes,No-Yes
28715,0,28715,1,28715,1,28715,0,28715,0,28715,0,28715,0,0,1,0,No,Yes,No-Yes
17930,0,17930,0,17930,0,17930,0,17930,0,17930,0,17930,0,0,0,0,No,No,No-No
5242,0,5242,0,5242,0,5242,0,5242,0,5242,0,5242,0,0,0,0,No,No,No-No
4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,4144,0,0,0,0,No,No,No-No
25940,1,25940,1,25940,1,25940,1,25940,1,25940,1,25940,0,0,1,0,No,Yes,No-Yes
1050,0,1050,0,1050,0,1050,0,1050,0,1050,0,1050,0,0,0,0,No,No,No-No
32378,0,32378,0,32378,0,32378,0,32378,0,32378,0,32378,0,0,0,0,No,No,No-No
3584,0,3584,0,3584,0,3584,0,3584,0,3584,0,3584,0,0,0,0,No,No,No-No
8151,0,8151,0,8151,0,8151,0,8151,0,8151,0,8151,0,0,0,0,No,No,No-No
33199,0,33199,1,33199,1,33199,1,33199,0,33199,1,33199,0,0,1,0,No,Yes,No-Yes
7091,0,7091,0,7091,0,7091,0,7091,0,7091,0,7091,0,0,0,0,No,No,No-No
4835,0,4835,0,4835,0,4835,0,4835,0,4835,0,4835,0,0,0,0,No,No,No-No
27913,1,27913,1,27913,1,27913,1,27913,1,27913,1,27913,1,1,1,0,Yes,Yes,Yes-Yes
20705,0,20705,0,20705,0,20705,0,20705,0,20705,0,20705,0,0,0,0,No,No,No-No
29693,0,29693,1,29693,1,29693,0,29693,0,29693,0,29693,0,0,1,0,No,Yes,No-Yes
1037,0,1037,0,1037,0,1037,0,1037,0,1037,0,1037,0,0,0,0,No,No,No-No
35404,1,35404,1,35404,1,35404,1,35404,1,35404,1,35404,1,1,1,0,Yes,Yes,Yes-Yes
19419,0,19419,0,19419,0,19419,0,19419,0,19419,0,19419,0,1,1,0,No,Yes,No-Yes
17754,0,17754,0,17754,0,17754,0,17754,0,17754,0,17754,0,0,0,0,No,No,No-No
10848,0,10848,0,10848,0,10848,0,10848,0,10848,0,10848,0,0,0,0,No,No,No-No
30064,0,30064,1,30064,1,30064,1,30064,0,30064,0,30064,0,1,1,0,No,Yes,No-Yes
31993,0,31993,0,31993,1,31993,0,31993,0,31993,0,31993,0,0,1,0,No,Yes,No-Yes
12579,0,12579,0,12579,0,12579,0,12579,0,12579,0,12579,0,1,1,0,No,Yes,No-Yes
6617,0,6617,0,6617,0,6617,0,6617,0,6617,0,6617,0,0,0,0,No,No,No-No
15512,0,15512,0,15512,0,15512,0,15512,0,15512,0,15512,0,1,1,0,No,Yes,No-Yes
37090,1,37090,1,37090,1,37090,1,37090,1,37090,1,37090,1,1,1,0,Yes,Yes,Yes-Yes
22762,0,22762,0,22762,1,22762,0,22762,0,22762,0,22762,1,0,1,0,Yes,Yes,Yes-Yes
9261,0,9261,0,9261,0,9261,0,9261,0,9261,0,9261,1,0,0,1,Yes,No,Yes-No
35224,1,35224,1,35224,1,35224,1,35224,1,35224,1,35224,1,1,1,0,Yes,Yes,Yes-Yes
30568,0,30568,1,30568,1,30568,0,30568,0,30568,0,30568,0,0,1,0,No,Yes,No-Yes
26595,1,26595,0,26595,1,26595,1,26595,1,26595,1,26595,1,0,1,0,Yes,Yes,Yes-Yes
30966,1,30966,1,30966,1,30966,1,30966,1,30966,0,30966,0,0,1,0,No,Yes,No-Yes
35946,0,35946,1,35946,1,35946,1,35946,0,35946,0,35946,0,1,1,0,No,Yes,No-Yes
8486,0,8486,0,8486,0,8486,0,8486,0,8486,0,8486,0,0,0,0,No,No,No-No
35257,0,35257,0,35257,1,35257,1,35257,0,35257,0,35257,0,0,1,0,No,Yes,No-Yes
5111,0,5111,0,5111,0,5111,0,5111,0,5111,0,5111,1,0,0,1,Yes,No,Yes-No
16469,0,16469,1,16469,1,16469,1,16469,0,16469,1,16469,0,0,1,0,No,Yes,No-Yes
30417,1,30417,1,30417,1,30417,1,30417,1,30417,0,30417,0,0,1,0,No,Yes,No-Yes
13103,1,13103,0,13103,0,13103,1,13103,1,13103,1,13103,0,0,1,0,No,Yes,No-Yes
3187,0,3187,0,3187,0,3187,0,3187,0,3187,0,3187,0,0,0,0,No,No,No-No
22424,0,22424,0,22424,1,22424,1,22424,0,22424,0,22424,0,0,1,0,No,Yes,No-Yes
21532,0,21532,0,21532,1,21532,1,21532,0,21532,0,21532,0,0,1,0,No,Yes,No-Yes
13222,0,13222,0,13222,0,13222,0,13222,0,13222,0,13222,0,0,0,0,No,No,No-No
23863,0,23863,0,23863,0,23863,0,23863,0,23863,0,23863,0,0,0,0,No,No,No-No
15556,1,15556,1,15556,1,15556,1,15556,1,15556,1,15556,0,1,1,0,No,Yes,No-Yes
17223,0,17223,0,17223,0,17223,0,17223,0,17223,0,17223,0,0,0,0,No,No,No-No
22338,0,22338,0,22338,0,22338,0,22338,0,22338,0,22338,0,0,0,0,No,No,No-No
27396,0,27396,1,27396,1,27396,1,27396,0,27396,0,27396,0,1,1,0,No,Yes,No-Yes
27850,0,27850,0,27850,1,27850,0,27850,0,27850,0,27850,0,1,1,0,No,Yes,No-Yes
3865,0,3865,1,3865,0,3865,0,3865,0,3865,0,3865,0,0,1,0,No,Yes,No-Yes
6739,0,6739,0,6739,0,6739,0,6739,0,6739,0,6739,0,0,0,0,No,No,No-No
12476,0,12476,0,12476,0,12476,0,12476,0,12476,0,12476,0,0,0,0,No,No,No-No
27163,0,27163,0,27163,1,27163,1,27163,0,27163,0,27163,0,1,1,0,No,Yes,No-Yes
13126,0,13126,0,13126,0,13126,0,13126,0,13126,0,13126,0,0,0,0,No,No,No-No
9086,0,9086,0,9086,0,9086,0,9086,0,9086,0,9086,0,0,0,0,No,No,No-No
3596,1,3596,0,3596,0,3596,0,3596,1,3596,0,3596,0,0,1,0,No,Yes,No-Yes
19902,0,19902,0,19902,0,19902,0,19902,0,19902,0,19902,0,0,0,0,No,No,No-No
33169,0,33169,1,33169,1,33169,1,33169,0,33169,1,33169,1,0,1,0,Yes,Yes,Yes-Yes
14485,0,14485,0,14485,0,14485,0,14485,0,14485,0,14485,0,0,0,0,No,No,No-No
32973,0,32973,1,32973,1,32973,0,32973,0,32973,0,32973,0,0,1,0,No,Yes,No-Yes
25750,0,25750,1,25750,1,25750,1,25750,0,25750,0,25750,1,0,1,0,Yes,Yes,Yes-Yes
36932,1,36932,1,36932,1,36932,1,36932,1,36932,1,36932,1,1,1,0,Yes,Yes,Yes-Yes
9141,0,9141,0,9141,0,9141,0,9141,0,9141,0,9141,0,0,0,0,No,No,No-No
13989,0,13989,0,13989,0,13989,0,13989,0,13989,0,13989,0,1,1,0,No,Yes,No-Yes
18758,0,18758,0,18758,0,18758,0,18758,0,18758,1,18758,0,0,1,0,No,Yes,No-Yes
5458,0,5458,0,5458,0,5458,0,5458,0,5458,0,5458,0,0,0,0,No,No,No-No
14155,0,14155,0,14155,0,14155,0,14155,0,14155,0,14155,0,1,1,0,No,Yes,No-Yes
6359,0,6359,0,6359,0,6359,0,6359,0,6359,0,6359,0,0,0,0,No,No,No-No
2037,0,2037,0,2037,0,2037,0,2037,0,2037,0,2037,0,0,0,0,No,No,No-No
16318,0,16318,0,16318,0,16318,0,16318,0,16318,0,16318,0,0,0,0,No,No,No-No
5068,0,5068,0,5068,0,5068,0,5068,0,5068,0,5068,0,0,0,0,No,No,No-No
21974,0,21974,0,21974,0,21974,0,21974,0,21974,0,21974,0,0,0,0,No,No,No-No
36091,1,36091,1,36091,1,36091,1,36091,1,36091,1,36091,1,1,1,0,Yes,Yes,Yes-Yes
30678,0,30678,1,30678,1,30678,1,30678,0,30678,0,30678,0,0,1,0,No,Yes,No-Yes
2614,0,2614,0,2614,0,2614,0,2614,0,2614,0,2614,0,0,0,0,No,No,No-No
29956,0,29956,1,29956,1,29956,1,29956,0,29956,0,29956,0,0,1,0,No,Yes,No-Yes
35852,1,35852,1,35852,1,35852,1,35852,1,35852,1,35852,1,1,1,0,Yes,Yes,Yes-Yes
35858,1,35858,1,35858,1,35858,1,35858,1,35858,1,35858,0,1,1,0,No,Yes,No-Yes
31845,0,31845,0,31845,1,31845,0,31845,0,31845,0,31845,0,0,1,0,No,Yes,No-Yes
34231,1,34231,1,34231,1,34231,1,34231,1,34231,0,34231,1,1,1,0,Yes,Yes,Yes-Yes
29280,0,29280,0,29280,1,29280,0,29280,0,29280,0,29280,0,1,1,0,No,Yes,No-Yes
16080,0,16080,1,16080,1,16080,1,16080,0,16080,0,16080,0,0,1,0,No,Yes,No-Yes
18723,0,18723,0,18723,0,18723,1,18723,0,18723,0,18723,0,0,1,0,No,Yes,No-Yes
9456,0,9456,0,9456,0,9456,0,9456,0,9456,0,9456,0,0,0,0,No,No,No-No
22174,0,22174,1,22174,1,22174,1,22174,0,22174,0,22174,0,1,1,0,No,Yes,No-Yes
16581,0,16581,0,16581,0,16581,0,16581,0,16581,0,16581,0,0,0,0,No,No,No-No
31957,0,31957,0,31957,1,31957,0,31957,0,31957,0,31957,0,0,1,0,No,Yes,No-Yes
20453,0,20453,0,20453,0,20453,0,20453,0,20453,0,20453,0,0,0,0,No,No,No-No
13992,0,13992,0,13992,0,13992,0,13992,0,13992,0,13992,0,0,0,0,No,No,No-No
15407,0,15407,1,15407,1,15407,1,15407,0,15407,1,15407,0,1,1,0,No,Yes,No-Yes
36458,0,36458,1,36458,1,36458,1,36458,0,36458,1,36458,0,0,1,0,No,Yes,No-Yes
27607,0,27607,0,27607,1,27607,0,27607,0,27607,0,27607,0,1,1,0,No,Yes,No-Yes
24564,0,24564,0,24564,1,24564,0,24564,0,24564,0,24564,0,0,1,0,No,Yes,No-Yes
18338,0,18338,0,18338,0,18338,0,18338,0,18338,0,18338,0,0,0,0,No,No,No-No
14043,0,14043,0,14043,0,14043,0,14043,0,14043,0,14043,0,1,1,0,No,Yes,No-Yes
31782,0,31782,1,31782,1,31782,1,31782,0,31782,1,31782,0,0,1,0,No,Yes,No-Yes
15599,0,15599,0,15599,0,15599,0,15599,0,15599,0,15599,0,1,1,0,No,Yes,No-Yes
8118,0,8118,0,8118,0,8118,0,8118,0,8118,0,8118,0,0,0,0,No,No,No-No
11530,0,11530,0,11530,0,11530,0,11530,0,11530,0,11530,0,1,1,0,No,Yes,No-Yes
13037,0,13037,0,13037,0,13037,0,13037,0,13037,0,13037,0,1,1,0,No,Yes,No-Yes
3618,0,3618,0,3618,0,3618,0,3618,0,3618,0,3618,0,0,0,0,No,No,No-No
25054,1,25054,1,25054,1,25054,1,25054,1,25054,1,25054,0,1,1,0,No,Yes,No-Yes
29597,0,29597,1,29597,1,29597,1,29597,0,29597,0,29597,1,1,1,0,Yes,Yes,Yes-Yes
20289,0,20289,0,20289,0,20289,0,20289,0,20289,0,20289,0,0,0,0,No,No,No-No
27456,0,27456,0,27456,1,27456,0,27456,0,27456,1,27456,1,0,1,0,Yes,Yes,Yes-Yes
3713,0,3713,0,3713,0,3713,0,3713,0,3713,0,3713,0,0,0,0,No,No,No-No
35615,0,35615,0,35615,1,35615,1,35615,0,35615,0,35615,1,1,1,0,Yes,Yes,Yes-Yes
30425,0,30425,0,30425,1,30425,0,30425,0,30425,0,30425,0,0,1,0,No,Yes,No-Yes
30636,0,30636,1,30636,1,30636,1,30636,0,30636,0,30636,0,0,1,0,No,Yes,No-Yes
6342,0,6342,1,6342,1,6342,0,6342,0,6342,0,6342,0,0,1,0,No,Yes,No-Yes
6250,0,6250,0,6250,0,6250,0,6250,0,6250,0,6250,0,0,0,0,No,No,No-No
23117,0,23117,0,23117,1,23117,0,23117,0,23117,0,23117,0,1,1,0,No,Yes,No-Yes
26616,0,26616,0,26616,0,26616,0,26616,0,26616,0,26616,0,0,0,0,No,No,No-No
26253,0,26253,1,26253,1,26253,1,26253,0,26253,0,26253,0,1,1,0,No,Yes,No-Yes
33550,1,33550,0,33550,1,33550,0,33550,1,33550,0,33550,0,0,1,0,No,Yes,No-Yes
28961,0,28961,0,28961,1,28961,0,28961,0,28961,0,28961,0,0,1,0,No,Yes,No-Yes
20169,0,20169,0,20169,0,20169,0,20169,0,20169,0,20169,0,1,1,0,No,Yes,No-Yes
36996,1,36996,1,36996,1,36996,1,36996,1,36996,1,36996,0,1,1,0,No,Yes,No-Yes
11096,0,11096,0,11096,0,11096,0,11096,0,11096,0,11096,0,0,0,0,No,No,No-No
1453,1,1453,0,1453,0,1453,0,1453,1,1453,1,1453,0,0,1,0,No,Yes,No-Yes
30260,0,30260,1,30260,1,30260,0,30260,0,30260,0,30260,0,0,1,0,No,Yes,No-Yes
27990,0,27990,1,27990,1,27990,1,27990,0,27990,1,27990,1,1,1,0,Yes,Yes,Yes-Yes
7142,0,7142,0,7142,0,7142,0,7142,0,7142,0,7142,0,0,0,0,No,No,No-No
6504,0,6504,1,6504,1,6504,0,6504,0,6504,0,6504,0,0,1,0,No,Yes,No-Yes
7122,0,7122,0,7122,0,7122,0,7122,0,7122,0,7122,0,0,0,0,No,No,No-No
25185,0,25185,0,25185,1,25185,0,25185,0,25185,0,25185,0,0,1,0,No,Yes,No-Yes
18996,0,18996,0,18996,0,18996,0,18996,0,18996,0,18996,0,1,1,0,No,Yes,No-Yes
29789,0,29789,1,29789,1,29789,0,29789,0,29789,0,29789,0,1,1,0,No,Yes,No-Yes
27517,1,27517,1,27517,1,27517,1,27517,1,27517,1,27517,1,0,1,0,Yes,Yes,Yes-Yes
27160,0,27160,1,27160,1,27160,1,27160,0,27160,0,27160,1,1,1,0,Yes,Yes,Yes-Yes
7711,0,7711,0,7711,0,7711,0,7711,0,7711,0,7711,0,0,0,0,No,No,No-No
22460,0,22460,1,22460,1,22460,0,22460,0,22460,0,22460,0,0,1,0,No,Yes,No-Yes
24506,0,24506,0,24506,1,24506,0,24506,0,24506,0,24506,1,0,1,0,Yes,Yes,Yes-Yes
18640,0,18640,0,18640,0,18640,0,18640,0,18640,0,18640,0,0,0,0,No,No,No-No
30694,0,30694,0,30694,1,30694,0,30694,0,30694,0,30694,0,0,1,0,No,Yes,No-Yes
1762,0,1762,0,1762,0,1762,0,1762,0,1762,0,1762,0,0,0,0,No,No,No-No
7946,0,7946,0,7946,0,7946,0,7946,0,7946,0,7946,0,0,0,0,No,No,No-No
25155,0,25155,0,25155,0,25155,0,25155,0,25155,0,25155,1,0,0,1,Yes,No,Yes-No
18913,1,18913,0,18913,0,18913,0,18913,1,18913,1,18913,1,0,1,0,Yes,Yes,Yes-Yes
37720,1,37720,1,37720,1,37720,1,37720,1,37720,1,37720,1,1,1,0,Yes,Yes,Yes-Yes
10972,0,10972,0,10972,0,10972,0,10972,0,10972,0,10972,0,0,0,0,No,No,No-No
21015,0,21015,0,21015,0,21015,0,21015,0,21015,0,21015,0,0,0,0,No,No,No-No
36621,0,36621,1,36621,1,36621,1,36621,0,36621,1,36621,0,1,1,0,No,Yes,No-Yes
14061,0,14061,1,14061,1,14061,1,14061,0,14061,0,14061,0,1,1,0,No,Yes,No-Yes
7864,0,7864,0,7864,0,7864,0,7864,0,7864,0,7864,0,0,0,0,No,No,No-No
8305,0,8305,0,8305,0,8305,0,8305,0,8305,0,8305,0,0,0,0,No,No,No-No
5525,0,5525,0,5525,0,5525,0,5525,0,5525,0,5525,0,0,0,0,No,No,No-No
24838,0,24838,0,24838,1,24838,1,24838,0,24838,0,24838,0,0,1,0,No,Yes,No-Yes
23676,0,23676,0,23676,1,23676,0,23676,0,23676,0,23676,0,1,1,0,No,Yes,No-Yes
23229,0,23229,0,23229,0,23229,0,23229,0,23229,0,23229,0,0,0,0,No,No,No-No
27936,0,27936,0,27936,1,27936,1,27936,0,27936,1,27936,0,0,1,0,No,Yes,No-Yes
6669,0,6669,0,6669,0,6669,0,6669,0,6669,0,6669,0,0,0,0,No,No,No-No
26307,0,26307,1,26307,1,26307,0,26307,0,26307,1,26307,0,0,1,0,No,Yes,No-Yes
14499,0,14499,0,14499,0,14499,0,14499,0,14499,0,14499,1,1,1,0,Yes,Yes,Yes-Yes
37042,1,37042,1,37042,1,37042,1,37042,1,37042,1,37042,0,1,1,0,No,Yes,No-Yes
20207,0,20207,0,20207,0,20207,0,20207,0,20207,0,20207,0,0,0,0,No,No,No-No
7115,0,7115,0,7115,0,7115,0,7115,0,7115,0,7115,0,0,0,0,No,No,No-No
30013,0,30013,0,30013,1,30013,0,30013,0,30013,0,30013,0,0,1,0,No,Yes,No-Yes
2831,0,2831,0,2831,0,2831,0,2831,0,2831,1,2831,0,0,1,0,No,Yes,No-Yes
11864,0,11864,0,11864,0,11864,0,11864,0,11864,0,11864,0,0,0,0,No,No,No-No
32768,0,32768,1,32768,1,32768,1,32768,0,32768,0,32768,0,1,1,0,No,Yes,No-Yes
21588,0,21588,0,21588,1,21588,1,21588,0,21588,0,21588,0,0,1,0,No,Yes,No-Yes
10709,1,10709,1,10709,1,10709,1,10709,1,10709,1,10709,0,0,1,0,No,Yes,No-Yes
4475,1,4475,1,4475,1,4475,1,4475,1,4475,1,4475,0,0,1,0,No,Yes,No-Yes
16118,0,16118,0,16118,0,16118,0,16118,0,16118,0,16118,0,0,0,0,No,No,No-No
19747,0,19747,0,19747,0,19747,0,19747,0,19747,0,19747,0,0,0,0,No,No,No-No
33938,0,33938,1,33938,1,33938,1,33938,0,33938,1,33938,0,1,1,0,No,Yes,No-Yes
3763,0,3763,0,3763,0,3763,0,3763,0,3763,0,3763,0,0,0,0,No,No,No-No
11810,0,11810,0,11810,0,11810,0,11810,0,11810,0,11810,0,1,1,0,No,Yes,No-Yes
2768,0,2768,0,2768,0,2768,0,2768,0,2768,0,2768,0,0,0,0,No,No,No-No
26977,0,26977,0,26977,1,26977,0,26977,0,26977,0,26977,0,1,1,0,No,Yes,No-Yes
8946,0,8946,0,8946,0,8946,0,8946,0,8946,0,8946,0,0,0,0,No,No,No-No
23033,0,23033,1,23033,1,23033,0,23033,0,23033,0,23033,0,0,1,0,No,Yes,No-Yes
8555,0,8555,0,8555,0,8555,0,8555,0,8555,0,8555,0,0,0,0,No,No,No-No
388,0,388,1,388,0,388,0,388,0,388,0,388,0,0,1,0,No,Yes,No-Yes
23366,0,23366,0,23366,0,23366,0,23366,0,23366,0,23366,0,0,0,0,No,No,No-No
9609,0,9609,0,9609,0,9609,0,9609,0,9609,0,9609,0,0,0,0,No,No,No-No
18427,1,18427,0,18427,0,18427,0,18427,1,18427,1,18427,0,1,1,0,No,Yes,No-Yes
33989,1,33989,1,33989,1,33989,1,33989,1,33989,1,33989,0,1,1,0,No,Yes,No-Yes
20132,1,20132,0,20132,0,20132,0,20132,1,20132,1,20132,0,1,1,0,No,Yes,No-Yes
